Pressure,Qual0.5,Qual1,Qual2,Qual5,Qual10,Qual20,Qual30,Qual50,Qual100,Qual200,Qual500,,,,,,,,,,,,,,,,,,,
3.02,0.150886052,0.301544439,0.602179587,1.498656667,2.974853615,5.86120969,8.661700897,14.01523013,26.06619351,45.33792258,77.9090022,,,,,,,,,,,,,,,,,,,
3.04,0.151884539,0.303538388,0.60615542,1.508506308,2.994256704,5.898857676,8.716487438,14.10117193,26.21391335,45.55613418,78.1288113,,,,,,,,,,,,,,,,,,,
3.06,0.152883015,0.305532297,0.610131095,1.518354965,3.013655913,5.936490606,8.771241118,14.18702782,26.36133805,45.77347467,78.34643327,,,,,,,,,,,,,,,,,,,
3.08,0.153881481,0.307526167,0.61410661,1.528202637,3.033051242,5.974108485,8.825961956,14.2727979,26.5084682,45.98994754,78.56188986,,,,,,,,,,,,,,,,,,,
3.1,0.154879937,0.309519996,0.618081966,1.538049325,3.052442692,6.011711321,8.88064997,14.35848225,26.65530438,46.20555624,78.77520262,,,,,,,,,,,,,,,,,,,
3.12,0.155878383,0.311513786,0.622057163,1.547895028,3.071830265,6.049299118,8.935305182,14.44408096,26.80184718,46.42030423,78.98639288,,,,,,,,,,,,,,,,,,,
3.14,0.156876819,0.313507536,0.626032201,1.557739746,3.091213961,6.086871884,8.989927611,14.52959412,26.94809718,46.63419495,79.19548176,,,,,,,,,,,,,,,,,,,
3.16,0.157875246,0.315501245,0.630007081,1.56758348,3.11059378,6.124429623,9.044517276,14.6150218,27.09405498,46.84723181,79.40249018,,,,,,,,,,,,,,,,,,,
3.18,0.158873662,0.317494916,0.633981801,1.577426229,3.129969723,6.161972342,9.099074197,14.7003641,27.23972116,47.05941823,79.60743883,,,,,,,,,,,,,,,,,,,
3.2,0.159872068,0.319488546,0.637956362,1.587267994,3.149341792,6.199500047,9.153598393,14.7856211,27.38509629,47.2707576,79.8103482,,,,,,,,,,,,,,,,,,,
3.22,0.160870465,0.321482136,0.641930764,1.597108776,3.168709987,6.237012744,9.208089885,14.87079289,27.53018097,47.48125329,80.01123859,,,,,,,,,,,,,,,,,,,
3.24,0.161868851,0.323475686,0.645905008,1.606948573,3.188074308,6.274510439,9.262548692,14.95587955,27.67497576,47.69090869,80.21013009,,,,,,,,,,,,,,,,,,,
3.26,0.162867227,0.325469197,0.649879092,1.616787386,3.207434757,6.311993138,9.316974833,15.04088116,27.81948126,47.89972714,80.40704259,,,,,,,,,,,,,,,,,,,
3.28,0.163865593,0.327462668,0.653853017,1.626625215,3.226791335,6.349460846,9.371368329,15.12579781,27.96369803,48.10771198,80.60199577,,,,,,,,,,,,,,,,,,,
3.3,0.16486395,0.329456098,0.657826784,1.636462061,3.246144041,6.386913571,9.425729198,15.21062959,28.10762666,48.31486655,80.79500914,,,,,,,,,,,,,,,,,,,
3.32,0.165862296,0.331449489,0.661800391,1.646297923,3.265492877,6.424351317,9.48005746,15.29537658,28.25126771,48.52119415,80.98610199,,,,,,,,,,,,,,,,,,,
3.34,0.166860633,0.33344284,0.66577384,1.656132801,3.284837844,6.461774092,9.534353135,15.38003887,28.39462178,48.7266981,81.17529344,,,,,,,,,,,,,,,,,,,
3.36,0.167858959,0.335436152,0.669747129,1.665966696,3.304178942,6.4991819,9.588616243,15.46461653,28.53768942,48.93138166,81.3626024,,,,,,,,,,,,,,,,,,,
3.38,0.168857275,0.337429423,0.67372026,1.675799608,3.323516173,6.536574748,9.642846802,15.54910966,28.68047121,49.13524813,81.5480476,,,,,,,,,,,,,,,,,,,
3.4,0.169855582,0.339422655,0.677693232,1.685631537,3.342849536,6.573952642,9.697044833,15.63351834,28.82296772,49.33830076,81.73164759,,,,,,,,,,,,,,,,,,,
3.42,0.170853878,0.341415846,0.681666044,1.695462482,3.362179033,6.611315588,9.751210355,15.71784265,28.96517953,49.54054281,81.91342074,,,,,,,,,,,,,,,,,,,
3.44,0.171852165,0.343408998,0.685638698,1.705292444,3.381504665,6.648663592,9.805343387,15.80208268,29.1071072,49.7419775,82.09338521,,,,,,,,,,,,,,,,,,,
3.46,0.172850441,0.34540211,0.689611193,1.715121423,3.400826432,6.685996659,9.859443949,15.88623852,29.24875129,49.94260806,82.271559,,,,,,,,,,,,,,,,,,,
3.48,0.173848708,0.347395182,0.693583529,1.72494942,3.420144335,6.723314796,9.913512061,15.97031023,29.39011238,50.1424377,82.44795994,,,,,,,,,,,,,,,,,,,
3.5,0.174846964,0.349388214,0.697555707,1.734776433,3.439458374,6.760618009,9.967547741,16.05429792,29.53119103,50.34146962,82.62260565,,,,,,,,,,,,,,,,,,,
3.52,0.175845211,0.351381206,0.701527725,1.744602465,3.458768551,6.797906304,10.02155101,16.13820167,29.6719878,50.539707,82.79551362,,,,,,,,,,,,,,,,,,,
3.54,0.176843447,0.353374159,0.705499584,1.754427513,3.478074867,6.835179686,10.07552189,16.22202155,29.81250326,50.73715302,82.96670112,,,,,,,,,,,,,,,,,,,
3.56,0.177841674,0.355367071,0.709471285,1.764251579,3.497377322,6.872438162,10.12946039,16.30575765,29.95273798,50.93381083,83.13618527,,,,,,,,,,,,,,,,,,,
3.58,0.178839891,0.357359944,0.713442827,1.774074663,3.516675916,6.909681738,10.18336654,16.38941006,30.0926925,51.12968358,83.30398303,,,,,,,,,,,,,,,,,,,
3.6,0.179838097,0.359352777,0.71741421,1.783896764,3.535970652,6.946910419,10.23724036,16.47297886,30.23236739,51.3247744,83.47011118,,,,,,,,,,,,,,,,,,,
3.62,0.180836294,0.36134557,0.721385434,1.793717883,3.555261528,6.984124211,10.29108186,16.55646413,30.37176322,51.51908642,83.63458632,,,,,,,,,,,,,,,,,,,
3.64,0.18183448,0.363338323,0.725356499,1.803538021,3.574548547,7.021323121,10.34489107,16.63986596,30.51088053,51.71262275,83.79742491,,,,,,,,,,,,,,,,,,,
3.66,0.182832657,0.365331036,0.729327405,1.813357176,3.593831709,7.058507155,10.398668,16.72318443,30.64971988,51.90538647,83.95864322,,,,,,,,,,,,,,,,,,,
3.68,0.183830824,0.36732371,0.733298153,1.823175349,3.613111015,7.095676318,10.45241267,16.80641962,30.78828183,52.09738068,84.11825739,,,,,,,,,,,,,,,,,,,
3.7,0.18482898,0.369316343,0.737268741,1.832992541,3.632386465,7.132830616,10.50612511,16.88957161,30.92656694,52.28860845,84.27628337,,,,,,,,,,,,,,,,,,,
3.72,0.185827127,0.371308937,0.741239171,1.842808751,3.651658061,7.169970055,10.55980533,16.9726405,31.06457575,52.47907283,84.43273696,,,,,,,,,,,,,,,,,,,
3.74,0.186825264,0.373301491,0.745209442,1.852623979,3.670925802,7.207094642,10.61345335,17.05562636,31.20230882,52.66877688,84.58763382,,,,,,,,,,,,,,,,,,,
3.76,0.187823391,0.375294005,0.749179554,1.862438226,3.690189691,7.244204382,10.66706919,17.13852928,31.3397667,52.85772363,84.74098942,,,,,,,,,,,,,,,,,,,
3.78,0.188821507,0.377286479,0.753149508,1.872251491,3.709449727,7.28129928,10.72065287,17.22134933,31.47694993,53.0459161,84.89281912,,,,,,,,,,,,,,,,,,,
3.8,0.189819614,0.379278914,0.757119302,1.882063776,3.728705911,7.318379344,10.77420441,17.30408661,31.61385908,53.2333573,85.04313808,,,,,,,,,,,,,,,,,,,
3.82,0.190817711,0.381271308,0.761088938,1.891875079,3.747958244,7.355444579,10.82772383,17.38674118,31.75049468,53.42005024,85.19196134,,,,,,,,,,,,,,,,,,,
3.84,0.191815798,0.383263663,0.765058415,1.901685401,3.767206728,7.39249499,10.88121115,17.46931315,31.88685728,53.60599789,85.33930379,,,,,,,,,,,,,,,,,,,
3.86,0.192813875,0.385255978,0.769027734,1.911494742,3.786451362,7.429530585,10.93466638,17.55180259,32.02294743,53.79120324,85.48518015,,,,,,,,,,,,,,,,,,,
3.88,0.193811942,0.387248253,0.772996893,1.921303102,3.805692148,7.466551368,10.98808956,17.63420957,32.15876567,53.97566925,85.62960502,,,,,,,,,,,,,,,,,,,
3.9,0.194809999,0.389240488,0.776965894,1.931110481,3.824929085,7.503557346,11.04148068,17.71653419,32.29431255,54.15939887,85.77259284,,,,,,,,,,,,,,,,,,,
3.92,0.195808045,0.391232683,0.780934736,1.94091688,3.844162176,7.540548524,11.09483979,17.79877653,32.4295886,54.34239504,85.91415791,,,,,,,,,,,,,,,,,,,
3.94,0.196806082,0.393224838,0.784903419,1.950722298,3.863391421,7.577524909,11.14816688,17.88093667,32.56459438,54.52466068,86.05431438,,,,,,,,,,,,,,,,,,,
3.96,0.197804109,0.395216954,0.788871944,1.960526735,3.88261682,7.614486506,11.20146199,17.96301469,32.69933041,54.70619872,86.19307627,,,,,,,,,,,,,,,,,,,
3.98,0.198802126,0.39720903,0.792840309,1.970330192,3.901838374,7.651433322,11.25472513,18.04501067,32.83379723,54.88701206,86.33045746,,,,,,,,,,,,,,,,,,,
4,0.199800133,0.399201066,0.796808516,1.980132669,3.921056085,7.688365361,11.30795633,18.12692469,32.9679954,55.06710359,86.46647168,,,,,,,,,,,,,,,,,,,
4.02,0.20079813,0.401193062,0.800776565,1.989934166,3.940269952,7.725282631,11.36115559,18.20875684,33.10192543,55.24647619,86.60113253,,,,,,,,,,,,,,,,,,,
4.04,0.201796117,0.403185018,0.804744454,1.999734683,3.959479977,7.762185137,11.41432295,18.29050721,33.23558787,55.42513273,86.73445349,,,,,,,,,,,,,,,,,,,
4.06,0.202794094,0.405176934,0.808712185,2.009534219,3.97868616,7.799072885,11.46745841,18.37217586,33.36898326,55.60307608,86.86644789,,,,,,,,,,,,,,,,,,,
4.08,0.203792061,0.407168811,0.812679757,2.019332776,3.997888503,7.835945881,11.520562,18.45376288,33.50211212,55.78030907,86.99712891,,,,,,,,,,,,,,,,,,,
4.1,0.204790019,0.409160648,0.816647171,2.029130353,4.017087005,7.87280413,11.57363374,18.53526836,33.63497499,55.95683455,87.12650964,,,,,,,,,,,,,,,,,,,
4.12,0.205787966,0.411152444,0.820614425,2.03892695,4.036281668,7.90964764,11.62667365,18.61669237,33.76757239,56.13265534,87.25460301,,,,,,,,,,,,,,,,,,,
4.14,0.206785903,0.413144201,0.824581522,2.048722567,4.055472493,7.946476414,11.67968174,18.698035,33.89990487,56.30777424,87.38142183,,,,,,,,,,,,,,,,,,,
4.16,0.20778383,0.415135919,0.828548459,2.058517205,4.07465948,7.98329046,11.73265804,18.77929633,34.03197295,56.48219407,87.50697878,,,,,,,,,,,,,,,,,,,
4.18,0.208781747,0.417127596,0.832515238,2.068310864,4.093842629,8.020089784,11.78560256,18.86047644,34.16377716,56.65591762,87.63128642,,,,,,,,,,,,,,,,,,,
4.2,0.209779654,0.419119234,0.836481858,2.078103543,4.113021943,8.05687439,11.83851532,18.9415754,34.29531802,56.82894766,87.75435717,,,,,,,,,,,,,,,,,,,
4.22,0.210777551,0.421110831,0.840448319,2.087895243,4.132197421,8.093644286,11.89139635,19.02259331,34.42659606,57.00128696,87.87620336,,,,,,,,,,,,,,,,,,,
4.24,0.211775439,0.423102389,0.844414622,2.097685964,4.151369064,8.130399477,11.94424565,19.10353024,34.55761181,57.17293828,87.99683715,,,,,,,,,,,,,,,,,,,
4.26,0.212773316,0.425093907,0.848380766,2.107475706,4.170536873,8.167139969,11.99706326,19.18438628,34.68836579,57.34390437,88.11627061,,,,,,,,,,,,,,,,,,,
4.28,0.213771183,0.427085385,0.852346751,2.117264469,4.18970085,8.203865767,12.04984918,19.2651615,34.81885852,57.51418795,88.2345157,,,,,,,,,,,,,,,,,,,
4.3,0.214769041,0.429076824,0.856312578,2.127052253,4.208860993,8.240576878,12.10260345,19.34585598,34.94909053,57.68379177,88.35158422,,,,,,,,,,,,,,,,,,,
4.32,0.215766888,0.431068222,0.860278246,2.136839059,4.228017305,8.277273307,12.15532607,19.42646981,35.07906233,57.85271852,88.4674879,,,,,,,,,,,,,,,,,,,
4.34,0.216764725,0.433059581,0.864243756,2.146624885,4.247169787,8.313955061,12.20801706,19.50700307,35.20877445,58.02097092,88.58223831,,,,,,,,,,,,,,,,,,,
4.36,0.217762553,0.4350509,0.868209107,2.156409734,4.266318438,8.350622145,12.26067645,19.58745583,35.33822741,58.18855165,88.69584694,,,,,,,,,,,,,,,,,,,
4.38,0.21876037,0.437042179,0.872174299,2.166193603,4.28546326,8.387274566,12.31330426,19.66782818,35.46742171,58.3554634,88.80832514,,,,,,,,,,,,,,,,,,,
4.4,0.219758177,0.439033418,0.876139333,2.175976495,4.304604253,8.423912328,12.36590049,19.7481202,35.59635789,58.52170883,88.91968416,,,,,,,,,,,,,,,,,,,
4.42,0.220755975,0.441024618,0.880104208,2.185758408,4.323741418,8.460535438,12.41846518,19.82833197,35.72503645,58.68729061,89.02993515,,,,,,,,,,,,,,,,,,,
4.44,0.221753762,0.443015777,0.884068925,2.195539343,4.342874756,8.497143901,12.47099834,19.90846357,35.85345792,58.85221139,89.13908912,,,,,,,,,,,,,,,,,,,
4.46,0.22275154,0.445006897,0.888033483,2.2053193,4.362004268,8.533737724,12.52349999,19.98851507,35.98162279,59.0164738,89.24715699,,,,,,,,,,,,,,,,,,,
4.48,0.223749307,0.446997977,0.891997882,2.215098279,4.381129955,8.570316913,12.57597015,20.06848656,36.1095316,59.18008047,89.35414956,,,,,,,,,,,,,,,,,,,
4.5,0.224747065,0.448989017,0.895962123,2.224876281,4.400251817,8.606881473,12.62840883,20.14837812,36.23718484,59.34303403,89.46007754,,,,,,,,,,,,,,,,,,,
4.52,0.225744812,0.450980017,0.899926205,2.234653304,4.419369854,8.64343141,12.68081606,20.22818983,36.36458303,59.50533707,89.56495152,,,,,,,,,,,,,,,,,,,
4.54,0.22674255,0.452970978,0.903890129,2.24442935,4.438484069,8.67996673,12.73319186,20.30792177,36.49172668,59.66699219,89.66878199,,,,,,,,,,,,,,,,,,,
4.56,0.227740277,0.454961899,0.907853894,2.254204418,4.457594461,8.716487438,12.78553624,20.38757402,36.61861629,59.82800199,89.77157933,,,,,,,,,,,,,,,,,,,
4.58,0.228737995,0.456952779,0.9118175,2.263978509,4.476701031,8.752993542,12.83784922,20.46714665,36.74525238,59.98836903,89.87335381,,,,,,,,,,,,,,,,,,,
4.6,0.229735703,0.45894362,0.915780948,2.273751623,4.495803781,8.789485045,12.89013083,20.54663975,36.87163545,60.14809589,89.97411563,,,,,,,,,,,,,,,,,,,
4.62,0.2307334,0.460934422,0.919744238,2.283523759,4.51490271,8.825961956,12.94238107,20.6260534,36.99776601,60.30718512,90.07387484,,,,,,,,,,,,,,,,,,,
4.64,0.231731088,0.462925183,0.923707369,2.293294918,4.53399782,8.862424278,12.99459997,20.70538767,37.12364455,60.46563926,90.17264144,,,,,,,,,,,,,,,,,,,
4.66,0.232728766,0.464915905,0.927670341,2.3030651,4.553089111,8.898872018,13.04678756,20.78464265,37.2492716,60.62346085,90.27042529,,,,,,,,,,,,,,,,,,,
4.68,0.233726433,0.466906586,0.931633155,2.312834305,4.572176585,8.935305182,13.09894384,20.86381841,37.37464763,60.78065241,90.36723618,,,,,,,,,,,,,,,,,,,
4.7,0.234724091,0.468897228,0.935595811,2.322602533,4.591260241,8.971723776,13.15106883,20.94291504,37.49977317,60.93721646,90.46308378,,,,,,,,,,,,,,,,,,,
4.72,0.235721739,0.470887831,0.939558308,2.332369784,4.610340081,9.008127805,13.20316256,21.02193261,37.62464871,61.09315551,90.55797768,,,,,,,,,,,,,,,,,,,
4.74,0.236719377,0.472878393,0.943520646,2.342136059,4.629416105,9.044517276,13.25522504,21.1008712,37.74927474,61.24847205,90.65192737,,,,,,,,,,,,,,,,,,,
4.76,0.237717005,0.474868915,0.947482826,2.351901357,4.648488315,9.080892193,13.3072563,21.17973089,37.87365178,61.40316856,90.74494225,,,,,,,,,,,,,,,,,,,
4.78,0.238714622,0.476859398,0.951444847,2.361665679,4.66755671,9.117252564,13.35925634,21.25851176,37.9977803,61.55724752,90.83703161,,,,,,,,,,,,,,,,,,,
4.8,0.23971223,0.478849841,0.95540671,2.371429024,4.686621292,9.153598393,13.41122519,21.33721389,38.12166082,61.7107114,90.92820467,,,,,,,,,,,,,,,,,,,
4.82,0.240709828,0.480840244,0.959368415,2.381191393,4.705682062,9.189929687,13.46316288,21.41583736,38.24529382,61.86356265,91.01847054,,,,,,,,,,,,,,,,,,,
4.84,0.241707416,0.482830607,0.963329961,2.390952786,4.72473902,9.226246451,13.5150694,21.49438224,38.36867981,62.01580371,91.10783825,,,,,,,,,,,,,,,,,,,
4.86,0.242704994,0.484820931,0.967291348,2.400713203,4.743792166,9.262548692,13.5669448,21.57284862,38.49181927,62.16743703,91.19631674,,,,,,,,,,,,,,,,,,,
4.88,0.243702562,0.486811215,0.971252578,2.410472643,4.762841503,9.298836414,13.61878908,21.65123657,38.6147127,62.31846503,91.28391485,,,,,,,,,,,,,,,,,,,
4.9,0.24470012,0.488801458,0.975213648,2.420231108,4.78188703,9.335109625,13.67060226,21.72954618,38.73736058,62.46889011,91.37064135,,,,,,,,,,,,,,,,,,,
4.92,0.245697668,0.490791662,0.97917456,2.429988597,4.800928749,9.371368329,13.72238436,21.80777751,38.85976342,62.61871471,91.4565049,,,,,,,,,,,,,,,,,,,
4.94,0.246695206,0.492781827,0.983135314,2.43974511,4.819966659,9.407612532,13.7741354,21.88593065,38.98192169,62.76794119,91.5415141,,,,,,,,,,,,,,,,,,,
4.96,0.247692734,0.494771951,0.98709591,2.449500648,4.839000762,9.44384224,13.8258554,21.96400567,39.10383589,62.91657197,91.62567744,,,,,,,,,,,,,,,,,,,
4.98,0.248690252,0.496762036,0.991056347,2.45925521,4.858031059,9.48005746,13.87754438,22.04200266,39.22550651,63.06460941,91.70900334,,,,,,,,,,,,,,,,,,,
5,0.24968776,0.498752081,0.995016625,2.469008797,4.87705755,9.516258196,13.92920236,22.11992169,39.34693403,63.21205588,91.79150014,,,,,,,,,,,,,,,,,,,
5.02,0.250685258,0.500742086,0.998976745,2.478761409,4.896080236,9.552444455,13.98082935,22.19776284,39.46811894,63.35891375,91.87317608,,,,,,,,,,,,,,,,,,,
5.04,0.251682747,0.502732051,1.002936707,2.488513045,4.915099118,9.588616243,14.03242537,22.27552619,39.58906171,63.50518535,91.95403933,,,,,,,,,,,,,,,,,,,
5.06,0.252680225,0.504721977,1.00689651,2.498263706,4.934114197,9.624773564,14.08399044,22.35321182,39.70976285,63.65087304,92.03409797,,,,,,,,,,,,,,,,,,,
5.08,0.253677693,0.506711862,1.010856155,2.508013392,4.953125473,9.660916426,14.13552459,22.4308198,39.83022282,63.79597915,92.11336002,,,,,,,,,,,,,,,,,,,
5.1,0.254675151,0.508701708,1.014815642,2.517762103,4.972132947,9.697044833,14.18702782,22.5083502,39.95044212,63.94050598,92.1918334,,,,,,,,,,,,,,,,,,,
5.12,0.255672599,0.510691514,1.01877497,2.52750984,4.99113662,9.733158792,14.23850016,22.58580312,40.07042122,64.08445587,92.26952596,,,,,,,,,,,,,,,,,,,
5.14,0.256670038,0.51268128,1.02273414,2.537256601,5.010136492,9.769258308,14.28994162,22.66317862,40.19016059,64.2278311,92.34644546,,,,,,,,,,,,,,,,,,,
5.16,0.257667466,0.514671007,1.026693151,2.547002389,5.029132565,9.805343387,14.34135224,22.74047679,40.30966073,64.37063398,92.4225996,,,,,,,,,,,,,,,,,,,
5.18,0.258664884,0.516660694,1.030652004,2.556747201,5.04812484,9.841414035,14.39273201,22.8176977,40.42892211,64.51286679,92.49799599,,,,,,,,,,,,,,,,,,,
5.2,0.259662293,0.51865034,1.034610699,2.566491039,5.067113316,9.877470258,14.44408096,22.89484142,40.5479452,64.6545318,92.57264218,,,,,,,,,,,,,,,,,,,
5.22,0.260659691,0.520639948,1.038569235,2.576233903,5.086097995,9.913512061,14.49539912,22.97190804,40.66673049,64.79563129,92.64654562,,,,,,,,,,,,,,,,,,,
5.24,0.26165708,0.522629515,1.042527614,2.585975792,5.105078877,9.94953945,14.54668649,23.04889763,40.78527844,64.9361675,92.71971372,,,,,,,,,,,,,,,,,,,
5.26,0.262654458,0.524619042,1.046485833,2.595716708,5.124055963,9.985552431,14.5979431,23.12581027,40.90358953,65.0761427,92.79215378,,,,,,,,,,,,,,,,,,,
5.28,0.263651826,0.52660853,1.050443895,2.605456649,5.143029255,10.02155101,14.64916896,23.20264603,41.02166424,65.21555911,92.86387304,,,,,,,,,,,,,,,,,,,
5.3,0.264649185,0.528597978,1.054401798,2.615195616,5.161998752,10.05753519,14.7003641,23.279405,41.13950303,65.35441897,92.93487869,,,,,,,,,,,,,,,,,,,
5.32,0.265646533,0.530587386,1.058359543,2.62493361,5.180964455,10.09350498,14.75152853,23.35608725,41.25710638,65.4927245,93.00517783,,,,,,,,,,,,,,,,,,,
5.34,0.266643872,0.532576755,1.062317129,2.63467063,5.199926366,10.12946039,14.80266227,23.43269285,41.37447476,65.63047791,93.07477747,,,,,,,,,,,,,,,,,,,
5.36,0.267641201,0.534566083,1.066274557,2.644406676,5.218884485,10.16540142,14.85376535,23.50922189,41.49160864,65.76768141,93.14368458,,,,,,,,,,,,,,,,,,,
5.38,0.268638519,0.536555372,1.070231827,2.654141748,5.237838813,10.20132807,14.90483776,23.58567444,41.60850848,65.90433719,93.21190606,,,,,,,,,,,,,,,,,,,
5.4,0.269635828,0.538544621,1.074188939,2.663875848,5.25678935,10.23724036,14.95587955,23.66205057,41.72517476,66.04044744,93.27944873,,,,,,,,,,,,,,,,,,,
5.42,0.270633126,0.54053383,1.078145892,2.673608973,5.275736097,10.27313828,15.00689071,23.73835036,41.84160794,66.17601433,93.34631933,,,,,,,,,,,,,,,,,,,
5.44,0.271630415,0.542523,1.082102687,2.683341126,5.294679056,10.30902185,15.05787128,23.81457389,41.95780849,66.31104004,93.41252456,,,,,,,,,,,,,,,,,,,
5.46,0.272627694,0.544512129,1.086059324,2.693072305,5.313618226,10.34489107,15.10882127,23.89072124,42.07377686,66.44552673,93.47807103,,,,,,,,,,,,,,,,,,,
5.48,0.273624963,0.546501219,1.090015802,2.702802511,5.332553609,10.38074594,15.1597407,23.96679247,42.18951353,66.57947654,93.54296531,,,,,,,,,,,,,,,,,,,
5.5,0.274622221,0.548490269,1.093972122,2.712531745,5.351485205,10.41658647,15.21062959,24.04278768,42.30501896,66.71289163,93.60721388,,,,,,,,,,,,,,,,,,,
5.52,0.27561947,0.550479279,1.097928284,2.722260005,5.370413015,10.45241267,15.26148795,24.11870692,42.42029361,66.84577412,93.67082316,,,,,,,,,,,,,,,,,,,
5.54,0.276616709,0.55246825,1.101884288,2.731987293,5.38933704,10.48822454,15.31231581,24.19455029,42.53533794,66.97812614,93.73379953,,,,,,,,,,,,,,,,,,,
5.56,0.277613938,0.554457181,1.105840134,2.741713608,5.40825728,10.52402209,15.36311318,24.27031785,42.65015241,67.10994982,93.79614926,,,,,,,,,,,,,,,,,,,
5.58,0.278611157,0.556446072,1.109795821,2.75143895,5.427173737,10.55980533,15.41388008,24.34600968,42.76473748,67.24124725,93.85787861,,,,,,,,,,,,,,,,,,,
5.6,0.279608366,0.558434923,1.11375135,2.76116332,5.446086411,10.59557425,15.46461653,24.42162585,42.87909362,67.37202054,93.91899374,,,,,,,,,,,,,,,,,,,
5.62,0.280605565,0.560423734,1.117706721,2.770886717,5.464995303,10.63132887,15.51532255,24.49716645,42.99322126,67.50227178,93.97950076,,,,,,,,,,,,,,,,,,,
5.64,0.281602753,0.562412506,1.121661934,2.780609143,5.483900413,10.66706919,15.56599815,24.57263155,43.10712088,67.63200306,94.03940573,,,,,,,,,,,,,,,,,,,
5.66,0.282599932,0.564401238,1.125616988,2.790330596,5.502801743,10.70279522,15.61664336,24.64802121,43.22079293,67.76121645,94.09871463,,,,,,,,,,,,,,,,,,,
5.68,0.283597102,0.56638993,1.129571884,2.800051076,5.521699293,10.73850695,15.66725818,24.72333553,43.33423786,67.88991401,94.1574334,,,,,,,,,,,,,,,,,,,
5.7,0.284594261,0.568378582,1.133526622,2.809770585,5.540593063,10.77420441,15.71784265,24.79857457,43.44745613,68.01809782,94.21556791,,,,,,,,,,,,,,,,,,,
5.72,0.28559141,0.570367195,1.137481202,2.819489122,5.559483056,10.80988759,15.76839678,24.87373841,43.56044819,68.14576991,94.27312397,,,,,,,,,,,,,,,,,,,
5.74,0.286588549,0.572355767,1.141435624,2.829206688,5.57836927,10.8455565,15.81892058,24.94882712,43.67321449,68.27293234,94.33010734,,,,,,,,,,,,,,,,,,,
5.76,0.287585678,0.5743443,1.145389887,2.838923281,5.597251708,10.88121115,15.86941408,25.02384078,43.78575548,68.39958713,94.38652372,,,,,,,,,,,,,,,,,,,
5.78,0.288582797,0.576332794,1.149343993,2.848638903,5.61613037,10.91685154,15.91987729,25.09877946,43.89807162,68.52573632,94.44237874,,,,,,,,,,,,,,,,,,,
